points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment,player.id,player.firstname,player.lastname,team.id,team.name,team.nickname,team.code,team.logo,game.id
19,F,27,7,15,46.7,1,1,100.0,4,9,44.4,2,7,9,4,0,2,4,1,+2,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12483
7,F,27,2,10,20.0,2,4,50.0,1,6,16.7,0,4,4,2,3,0,1,1,-11,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12492
4,F,14,2,8,25.0,0,0,0,0,2,0,0,2,2,1,1,0,0,1,-24,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12520
5,F,9,2,3,66.7,1,1,100.0,0,0,0,0,5,5,1,0,1,1,0,+5,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12541
0,F,6,0,5,0,0,0,0,0,1,0,1,3,4,0,1,1,0,0,+3,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12552
8,F,12,4,6,66.7,0,0,0,0,1,0,0,2,2,3,1,0,0,1,-13,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12606
2,F,9,0,1,0,2,2,100.0,0,0,0,0,1,1,2,0,0,0,0,+6,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12641
7,F,14,3,6,50.0,1,1,100.0,0,3,0,0,1,1,1,2,1,1,1,+15,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12735
0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12815
0,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+1,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13779
3,F,6,1,3,33.3,0,0,0,1,2,50.0,0,0,0,2,4,0,1,1,+2,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12863
5,F,13,2,4,50.0,0,0,0,1,2,50.0,0,2,2,0,1,0,0,0,+8,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12876
5,F,24,2,3,66.7,0,0,0,1,2,50.0,0,2,2,3,2,2,1,0,-4,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12886
0,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12989
3,F,2,0,0,0,3,4,75.0,0,0,0,0,0,0,0,0,0,0,0,-5,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13014
8,F,12,3,6,50.0,0,0,0,2,3,66.7,1,0,1,1,1,0,1,0,0,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13028
0,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13041
8,F,26,3,11,27.3,0,0,0,2,5,40.0,2,2,4,3,2,4,1,2,-17,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13112
15,F,20,6,13,46.2,0,0,0,3,8,37.5,1,1,2,2,1,0,2,0,-1,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13131
10,F,18,4,6,66.7,0,0,0,2,3,66.7,3,6,9,1,0,1,1,0,+3,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13152
0,F,7,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,2,1,-4,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13239
0,F,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13255
0,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+4,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13367
0,F,5,0,1,0,0,0,0,0,1,0,0,2,2,1,1,0,0,0,-4,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13377
6,F,27,2,9,22.2,0,0,0,2,4,50.0,0,7,7,6,1,3,2,3,+15,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13411
0,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13440
5,F,16,2,4,50.0,0,0,0,1,2,50.0,1,4,5,1,2,1,0,0,-2,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13451
0,F,3,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-5,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13476
3,F,7,1,2,50.0,0,0,0,1,2,50.0,1,1,2,0,0,0,0,0,+5,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13489
10,F,24,3,5,60.0,2,2,100.0,2,4,50.0,1,3,4,0,1,0,0,0,+14,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13496
0,F,9,0,5,0,0,0,0,0,3,0,0,1,1,0,2,0,1,1,+2,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13516
2,F,6,1,2,50.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,-7,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13545
8,F,29,3,3,100.0,0,0,0,2,2,100.0,0,4,4,7,2,1,0,0,+23,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13591
0,F,11,0,2,0,0,0,0,0,1,0,0,1,1,2,0,0,2,0,-10,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13602
0,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13611
4,F,13,2,4,50.0,0,0,0,0,0,0,1,1,2,2,1,0,1,0,-10,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13637
0,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13694
8,F,10,3,5,60.0,0,0,0,2,3,66.7,0,5,5,1,0,1,1,0,+4,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13736
0,F,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,+1,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13950
0,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13962
0,F,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13967
0,F,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,+2,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13973
5,F,9,2,4,50.0,1,2,50.0,0,0,0,0,1,1,2,1,1,3,0,-8,,3981,Jarace,Walker,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,14006
2,G,8,0,2,0,2,2,100.0,0,1,0,0,1,1,1,0,0,0,0,+10,,3982,Isaiah,Wong,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12483
2,G,9,1,2,50.0,0,0,0,0,1,0,0,1,1,2,3,0,0,0,-12,,3982,Isaiah,Wong,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12492
0,G,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,-6,,3982,Isaiah,Wong,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12520
0,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+1,,3982,Isaiah,Wong,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13779
2,G,4,1,3,33.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5,,3982,Isaiah,Wong,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13637
0,PF,3,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,+3,,274,James,Johnson,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12886
0,PF,6,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,+2,,274,James,Johnson,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12898
2,PF,6,1,1,100.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,+5,,274,James,Johnson,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12913
2,PF,8,1,3,33.3,0,0,0,0,1,0,0,1,1,1,2,3,1,0,-2,,274,James,Johnson,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13028
0,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,274,James,Johnson,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13112
2,PF,7,0,1,0,2,2,100.0,0,0,0,0,0,0,1,3,0,0,1,+1,,274,James,Johnson,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13411
0,PF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-7,,274,James,Johnson,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13545
2,PF,5,1,3,33.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-3,,274,James,Johnson,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13602
0,PF,7,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,+6,,274,James,Johnson,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13736
12,SF,14,5,7,71.4,0,0,0,2,4,50.0,0,0,0,0,2,0,1,0,+4,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12487
0,SF,17,0,4,0,0,0,0,0,3,0,1,0,1,3,1,0,2,0,-7,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12533
3,SF,20,1,6,16.7,0,0,0,1,3,33.3,0,2,2,0,0,0,0,0,-14,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12522
5,SF,14,2,6,33.3,0,0,0,1,4,25.0,0,2,2,0,0,0,1,1,-1,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12548
0,SF,11,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,-7,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12561
8,SF,16,3,5,60.0,0,0,0,2,4,50.0,0,0,0,0,0,0,0,0,-4,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12571
8,SF,15,3,6,50.0,0,0,0,2,4,50.0,0,3,3,2,3,0,0,0,-8,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12587
6,SF,15,2,3,66.7,0,0,0,2,2,100.0,0,1,1,1,1,1,0,0,0,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12601
6,SF,16,2,4,50.0,0,0,0,2,3,66.7,0,0,0,0,0,1,0,0,-17,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12619
12,SF,24,4,8,50.0,0,0,0,4,8,50.0,0,1,1,2,2,0,2,0,0,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12636
17,SF,20,5,9,55.6,3,4,75.0,4,6,66.7,0,1,1,4,1,0,0,0,-18,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12641
11,SF,22,4,9,44.4,0,0,0,3,8,37.5,1,2,3,1,3,0,3,0,-5,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12656
3,SF,14,1,4,25.0,0,0,0,1,3,33.3,0,0,0,1,2,0,0,0,+3,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12673
8,SF,21,3,4,75.0,0,0,0,2,3,66.7,1,2,3,5,2,0,0,0,-3,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12688
5,SF,18,2,4,50.0,0,0,0,1,2,50.0,0,1,1,1,0,0,4,0,-18,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12700
6,SF,16,2,4,50.0,1,2,50.0,1,2,50.0,0,0,0,3,1,0,0,0,+16,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12721
5,SF,16,2,5,40.0,0,0,0,1,3,33.3,0,0,0,2,3,1,0,0,-8,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12731
3,SF,14,1,3,33.3,0,0,0,1,3,33.3,0,2,2,2,1,0,0,0,-8,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12748
3,SF,14,1,2,50.0,0,0,0,1,2,50.0,0,2,2,1,2,0,3,1,+4,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12765
7,SF,19,3,6,50.0,0,0,0,1,3,33.3,1,0,1,4,0,3,0,0,-1,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12777
0,SF,12,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,-12,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12792
11,SF,22,3,8,37.5,2,2,100.0,3,8,37.5,0,3,3,2,1,0,0,0,+2,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,13758
9,SF,15,3,6,50.0,0,0,0,3,4,75.0,0,1,1,1,2,0,1,0,+10,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,13771
6,SF,15,2,5,40.0,0,0,0,2,5,40.0,0,0,0,1,0,1,0,0,-2,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12846
3,SF,15,1,5,20.0,0,0,0,1,3,33.3,0,1,1,1,0,1,0,0,-9,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12864
6,SF,17,2,4,50.0,0,0,0,2,4,50.0,0,1,1,0,1,0,1,0,-2,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12879
7,SF,15,2,7,28.6,2,2,100.0,1,5,20.0,1,1,2,1,1,0,0,0,-26,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12893
0,SF,13,0,2,0,0,0,0,0,1,0,0,2,2,2,3,0,0,0,0,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12909
3,SF,12,1,4,25.0,0,0,0,1,4,25.0,0,0,0,1,3,1,0,0,-11,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12924
0,SF,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,+4,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12946
0,SF,11,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-10,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12960
8,SF,16,3,4,75.0,0,0,0,2,3,66.7,0,1,1,1,0,0,0,0,-3,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12975
18,SF,23,6,9,66.7,0,0,0,6,8,75.0,0,1,1,1,1,0,2,0,+12,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12985
0,SF,16,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,-10,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,12996
3,SF,16,1,4,25.0,0,0,0,1,4,25.0,0,0,0,0,0,0,0,0,-9,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,13008
14,SF,15,5,6,83.3,0,0,0,4,5,80.0,0,2,2,0,0,0,0,0,-3,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,13067
14,SF,12,4,6,66.7,2,3,66.7,4,6,66.7,0,2,2,0,0,0,0,0,+13,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,13089
6,SF,15,2,5,40.0,0,0,0,2,5,40.0,0,1,1,0,1,0,0,0,+2,,351,Doug,McDermott,31,San Antonio Spurs,Spurs,SAS,https://upload.wikimedia.org/wikipedia/fr/0/0e/San_Antonio_Spurs_2018.png,13107
